Dataset	Frequency
MSV000079181	69
MSV000079356	13
MSV000079389	392
MSV000079421	14
MSV000079485	19
MSV000079523	66
MSV000079558	14
MSV000079697	768
MSV000079706	99
MSV000079707	54
MSV000079709	84
MSV000079710	91
MSV000079712	54
MSV000079714	81
MSV000079717	86
MSV000079718	60
MSV000079719	33
MSV000079720	134
MSV000079949	36
MSV000080030	880
MSV000080031	99
MSV000080442	79
MSV000080443	67
MSV000080444	67
MSV000080554	1
MSV000080627	31
MSV000080905	44
MSV000081171	55
MSV000081357	7
MSV000081379	633
MSV000081463	10
MSV000081486	2
MSV000081508	26
MSV000081548	259
MSV000081582	851
MSV000081669	3
MSV000081670	1
MSV000081675	2
MSV000081676	1
MSV000081682	3
MSV000081683	1
MSV000081694	295
MSV000081750	4
MSV000081753	2
MSV000081936	3
MSV000082074	15
MSV000082171	1
MSV000082173	1
MSV000082262	7
MSV000082331	14
MSV000082391	2
MSV000082406	1
MSV000082432	219
MSV000082433	258
MSV000082490	514
MSV000082493	46
MSV000082674	414
MSV000082820	1
MSV000082924	248
MSV000082944	2
MSV000082953	276
MSV000083010	15
MSV000083014	2
MSV000083024	134
MSV000083040	1
MSV000083055	1
MSV000083300	2
MSV000083320	380
MSV000083437	3
MSV000083462	254
MSV000083541	31
MSV000083559	161
MSV000083584	23
MSV000083759	17
MSV000084010	14
MSV000084101	6
MSV000084218	63
MSV000084219	72
MSV000084314	76
MSV000084322	63
MSV000084463	38
MSV000084590	33
MSV000084591	1
MSV000084610	1
MSV000084734	11
MSV000084900	16
MSV000085226	4
MSV000085608	9
MSV000085944	298
MSV000086158	4
MSV000086208	1
MSV000086209	17
MSV000086221	1
MSV000086415	229
MSV000087087	86
MSV000087612	20
MSV000087948	4
MSV000088137	292
MSV000088640	91
MSV000088842	222
MSV000089210	2
