Dataset	Frequency
MSV000079034	159
MSV000079069	133
MSV000079516	1
MSV000079568	1
MSV000079598	84
MSV000079697	998
MSV000079706	117
MSV000079707	59
MSV000079709	112
MSV000079710	130
MSV000079712	114
MSV000079714	116
MSV000079717	105
MSV000079718	71
MSV000079719	36
MSV000079720	160
MSV000079813	12
MSV000080016	177
MSV000080142	162
MSV000080167	98
MSV000080176	41
MSV000080177	8
MSV000080178	1
MSV000080180	70
MSV000080181	51
MSV000080182	51
MSV000080183	644
MSV000080188	35
MSV000080335	24
MSV000080469	21
MSV000080533	22
MSV000080627	6
MSV000080905	5
MSV000080912	7
MSV000080961	38
MSV000081064	1
MSV000081456	27
MSV000081482	207
MSV000081544	4
MSV000081731	3
MSV000081952	136
MSV000082049	1
MSV000082082	256
MSV000082261	40
MSV000082312	10
MSV000082433	312
MSV000082612	275
MSV000082614	58
MSV000082616	257
MSV000082618	188
MSV000082685	3
MSV000082710	3
MSV000082953	313
MSV000083077	121
MSV000083106	25
MSV000083110	9
MSV000083411	4
MSV000083541	24
MSV000083559	5
MSV000083612	63
MSV000083631	1
MSV000083665	209
MSV000083705	8
MSV000083756	175
MSV000083791	89
MSV000083798	3
MSV000083825	67
MSV000083888	8
MSV000083889	185
MSV000084016	138
MSV000084112	32
MSV000084118	4
MSV000084132	52
MSV000084165	5
MSV000084278	8
MSV000084312	6
MSV000084314	69
MSV000084325	23
MSV000084556	153
MSV000084576	83
MSV000084738	18
MSV000084744	11
MSV000084753	10
MSV000084783	229
MSV000084904	192
MSV000084955	2
MSV000085000	6
MSV000085025	33
MSV000085031	2
MSV000085129	422
MSV000085142	48
MSV000085256	7
MSV000085389	397
MSV000085467	132
MSV000085480	648
MSV000085555	33
MSV000085777	53
MSV000085778	17
MSV000085779	70
MSV000085786	60
MSV000085843	75
MSV000085844	63
MSV000085852	516
MSV000085879	42
MSV000085891	10
MSV000085990	1
MSV000085991	146
MSV000086107	28
MSV000086124	2
MSV000086131	107
MSV000086236	91
MSV000086270	1179
MSV000086415	543
MSV000086427	10
MSV000086495	1
MSV000086676	39
MSV000086821	1
MSV000086956	4
MSV000086989	125
MSV000086993	6
MSV000087005	15
MSV000087087	348
MSV000087093	1
MSV000087359	178
MSV000087523	16
MSV000087588	17
MSV000087612	196
MSV000087685	1
MSV000087728	304
MSV000087809	8
MSV000087948	12
MSV000087951	17
MSV000088021	1000
MSV000088040	492
MSV000088062	1
MSV000088087	148
MSV000088137	451
MSV000088164	178
MSV000088335	6
MSV000088476	1
MSV000088511	1
MSV000088519	5
MSV000088534	3
MSV000088535	1
MSV000088546	395
MSV000088570	302
MSV000088594	178
MSV000088640	144
MSV000088645	1007
MSV000088646	938
MSV000088719	3
MSV000088732	104
MSV000088821	64
MSV000088823	42
MSV000088842	76
MSV000088843	176
MSV000089249	8
MSV000089313	1
MSV000089459	48
MSV000089518	42
MSV000089540	328
MSV000089558	241
MSV000089638	42
MSV000089715	18
