Dataset	Frequency
MSV000078667	1
MSV000078670	1
MSV000079034	2
MSV000079069	1
MSV000079329	5
MSV000079516	11
MSV000079518	5
MSV000079519	7
MSV000079520	4
MSV000079598	10
MSV000079697	914
MSV000079706	111
MSV000079707	59
MSV000079709	106
MSV000079710	125
MSV000079712	90
MSV000079714	102
MSV000079717	100
MSV000079718	70
MSV000079719	34
MSV000079720	137
MSV000079772	12
MSV000079773	20
MSV000079808	7
MSV000079813	128
MSV000079819	6
MSV000079888	31
MSV000079900	5
MSV000080015	27
MSV000080016	154
MSV000080142	36
MSV000080167	3
MSV000080176	55
MSV000080177	16
MSV000080178	40
MSV000080181	46
MSV000080183	17
MSV000080188	2
MSV000080299	44
MSV000080335	6
MSV000080469	6
MSV000080507	32
MSV000080518	2
MSV000080533	21
MSV000080559	27
MSV000080562	31
MSV000080574	10
MSV000080604	7
MSV000080616	9
MSV000080627	61
MSV000080628	130
MSV000080630	131
MSV000080905	411
MSV000080961	51
MSV000081064	2
MSV000081065	25
MSV000081067	186
MSV000081068	12
MSV000081082	2
MSV000081108	4
MSV000081116	3
MSV000081151	147
MSV000081160	50
MSV000081176	14
MSV000081318	7
MSV000081343	76
MSV000081351	203
MSV000081354	31
MSV000081364	77
MSV000081463	49
MSV000081470	14
MSV000081482	8
MSV000081492	11
MSV000081544	2
MSV000081731	81
MSV000081853	19
MSV000081949	62
MSV000081952	82
MSV000082048	556
MSV000082049	398
MSV000082081	1
MSV000082082	301
MSV000082083	328
MSV000082084	46
MSV000082085	33
MSV000082086	50
MSV000082157	395
MSV000082261	7
MSV000082312	125
MSV000082331	23
MSV000082377	12
MSV000082378	2
MSV000082379	64
MSV000082380	66
MSV000082382	45
MSV000082383	75
MSV000082384	4
MSV000082385	2
MSV000082402	64
MSV000082433	390
MSV000082463	13
MSV000082480	32
MSV000082524	1
MSV000082535	1
MSV000082546	1
MSV000082547	1
MSV000082548	1
MSV000082552	1
MSV000082555	1
MSV000082582	122
MSV000082602	8
MSV000082608	50
MSV000082612	1
MSV000082616	1
MSV000082629	39
MSV000082630	46
MSV000082633	69
MSV000082647	69
MSV000082649	2
MSV000082650	2
MSV000082661	1
MSV000082662	10
MSV000082699	1
MSV000082708	1
MSV000082716	1
MSV000082719	1
MSV000082721	1
MSV000082722	3
MSV000082724	1
MSV000082726	1
MSV000082729	1
MSV000082735	4
MSV000082739	3
MSV000082741	4
MSV000082742	4
MSV000082743	1
MSV000082813	43
MSV000082869	460
MSV000082952	31
MSV000082953	296
MSV000082972	43
MSV000082973	60
MSV000082999	24
MSV000083010	3
MSV000083073	12
MSV000083077	186
MSV000083083	11
MSV000083094	3
MSV000083098	24
MSV000083134	21
MSV000083183	29
MSV000083264	11
MSV000083272	11
MSV000083274	12
MSV000083275	17
MSV000083297	1
MSV000083300	250
MSV000083306	13
MSV000083320	482
MSV000083365	32
MSV000083372	6
MSV000083383	73
MSV000083387	2
MSV000083388	4
MSV000083395	2
MSV000083396	32
MSV000083411	1
MSV000083431	2
MSV000083449	3
MSV000083475	128
MSV000083481	2
MSV000083482	30
MSV000083483	11
MSV000083521	21
MSV000083522	48
MSV000083523	57
MSV000083541	68
MSV000083559	597
MSV000083631	2
MSV000083632	4
MSV000083647	11
MSV000083651	12
MSV000083660	1
MSV000083665	1
