file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G79504_1x_10ul_RD10_01_20311	-0.0	mzspec:MSV000084900:G79504_1x_10ul_RD10_01_20311:scan:589	1	1.0	7	MSV000084900	NoID	MSV000084900	G79504_1x_10ul_RD10_01_20311.mzXML	escarole
mzspec:MSV000084900:G96079_1x_BA6_01_32254	-0.0	mzspec:MSV000084900:G96079_1x_BA6_01_32254:scan:693	1	0.97	7	MSV000084900	NoID	MSV000084900	G96079_1x_BA6_01_32254.mzXML	cherry tomato
mzspec:MSV000084900:G95944_1x_BB6_01_32261	-0.0	mzspec:MSV000084900:G95944_1x_BB6_01_32261:scan:696	1	0.97	7	MSV000084900	NoID	MSV000084900	G95944_1x_BB6_01_32261.mzXML	cherry tomato
mzspec:MSV000084900:G95813_1x_BB3_01_32258	0.0	mzspec:MSV000084900:G95813_1x_BB3_01_32258:scan:691	1	0.96	7	MSV000084900	NoID	MSV000084900	G95813_1x_BB3_01_32258.mzXML	cherry tomato
mzspec:MSV000084900:G95947_1x_BB2_01_32257	-0.0	mzspec:MSV000084900:G95947_1x_BB2_01_32257:scan:694	1	0.95	7	MSV000084900	NoID	MSV000084900	G95947_1x_BB2_01_32257.mzXML	cherry tomato
mzspec:MSV000084900:G96059_1x_RF9_01_32153	-0.0	mzspec:MSV000084900:G96059_1x_RF9_01_32153:scan:689	1	0.95	6	MSV000084900	NoID	MSV000084900	G96059_1x_RF9_01_32153.mzXML	cherry tomato
mzspec:MSV000084900:G96063_1x_RF7_01_32151	-0.0	mzspec:MSV000084900:G96063_1x_RF7_01_32151:scan:699	1	0.95	6	MSV000084900	NoID	MSV000084900	G96063_1x_RF7_01_32151.mzXML	cherry tomato
mzspec:MSV000084900:G95803_1x_BF3_01_32286	-0.0	mzspec:MSV000084900:G95803_1x_BF3_01_32286:scan:687	1	0.94	7	MSV000084900	NoID	MSV000084900	G95803_1x_BF3_01_32286.mzXML	cherry tomato
mzspec:MSV000084900:G95806_1x_RC8_01_32113	-0.0	mzspec:MSV000084900:G95806_1x_RC8_01_32113:scan:688	1	0.94	6	MSV000084900	NoID	MSV000084900	G95806_1x_RC8_01_32113.mzXML	tomato
mzspec:MSV000084900:G95831_1x_BC5_01_32267	0.0	mzspec:MSV000084900:G95831_1x_BC5_01_32267:scan:696	1	0.92	6	MSV000084900	NoID	MSV000084900	G95831_1x_BC5_01_32267.mzXML	cherry tomato
mzspec:MSV000084900:G95825_1x_RG7_01_32165	0.0	mzspec:MSV000084900:G95825_1x_RG7_01_32165:scan:687	1	0.92	6	MSV000084900	NoID	MSV000084900	G95825_1x_RG7_01_32165.mzXML	cherry tomato
