file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	Filepath	Filename	MassIVE	Taxaname_file	Taxa_NCBI	ReDU_Availability	Blank	QC
mzspec:MSV000080965:ME315219	-0.04	mzspec:MSV000080965:ME315219:scan:4294967295	1	0.89	8	MSV000080965	NoID	MSV000080965/peak/ME315219.mzML	MSV000080965/ME315219.mzML	MSV000080965	Euphorbia pithyusa	1087776	No	No	No
mzspec:MSV000081542:F13	0.01	mzspec:MSV000081542:F13:scan:5280	1	0.84	8	MSV000081542	NoID	MSV000081542/peak/F13.mzXML	MSV000081542/F13.mzXML	MSV000081542	Sandwithia guyanensis	316729	No	No	No
mzspec:MSV000081542:Crude_extract	0.01	mzspec:MSV000081542:Crude_extract:scan:5259	1	0.78	7	MSV000081542	NoID	MSV000081542/peak/Crude_extract.mzXML	MSV000081542/Crude_extract.mzXML	MSV000081542	Sandwithia guyanensis	316729	No	No	No
mzspec:MSV000081542:F14	0.01	mzspec:MSV000081542:F14:scan:5172	1	0.77	7	MSV000081542	NoID	MSV000081542/peak/F14.mzXML	MSV000081542/F14.mzXML	MSV000081542	Sandwithia guyanensis	316729	No	No	No
mzspec:MSV000083274:PiperNigrum_Leaf	0.0	mzspec:MSV000083274:PiperNigrum_Leaf:scan:15056	1	0.77	7	MSV000083274	NoID	MSV000083274/peak/PiperNigrum_Leaf.mzML	MSV000083274/PiperNigrum_Leaf.mzML	MSV000083274	Piper nigrum	13216	No	No	No
mzspec:MSV000087728:VGF154_G09_pos	-0.01	mzspec:MSV000087728:VGF154_G09_pos:scan:3488	1	0.77	6	MSV000087728	NoID	MSV000087728/ccms_peak/VGF_pos_with_QC_and_blanks_raw/VGF154_G09_pos.mzML	MSV000087728/VGF154_G09_pos.mzML	MSV000087728	Garcinia mangostana	58228	Yes	No	No
mzspec:MSV000087728:VGF146_G10_pos	0.0	mzspec:MSV000087728:VGF146_G10_pos:scan:3212	1	0.76	7	MSV000087728	NoID	MSV000087728/ccms_peak/VGF_pos_with_QC_and_blanks_raw/VGF146_G10_pos.mzML	MSV000087728/VGF146_G10_pos.mzML	MSV000087728	Anogeissus	155017	Yes	No	No
mzspec:MSV000081542:F12	0.01	mzspec:MSV000081542:F12:scan:5390	1	0.71	7	MSV000081542	NoID	MSV000081542/peak/F12.mzXML	MSV000081542/F12.mzXML	MSV000081542	Sandwithia guyanensis	316729	No	No	No
mzspec:MSV000081542:F8	0.01	mzspec:MSV000081542:F8:scan:4239	1	0.71	6	MSV000081542	NoID	MSV000081542/peak/F8.mzXML	MSV000081542/F8.mzXML	MSV000081542	Sandwithia guyanensis	316729	No	No	No
mzspec:MSV000087728:VGF146_H06_pos	-0.0	mzspec:MSV000087728:VGF146_H06_pos:scan:3220	1	0.7	5	MSV000087728	NoID	MSV000087728/ccms_peak/VGF_pos_with_QC_and_blanks_raw/VGF146_H06_pos.mzML	MSV000087728/VGF146_H06_pos.mzML	MSV000087728	Nelumbo nucifera	4432	Yes	No	No
