Dataset	Frequency
MSV000079485	55
MSV000079697	542
MSV000079706	62
MSV000079707	44
MSV000079709	61
MSV000079710	82
MSV000079712	21
MSV000079714	46
MSV000079717	72
MSV000079718	43
MSV000079719	24
MSV000079720	94
MSV000080442	4
MSV000080443	2
MSV000080444	1
MSV000080574	2
MSV000080627	37
MSV000080629	4
MSV000080905	43
MSV000081343	1
MSV000081357	2
MSV000081463	4
MSV000082262	2
MSV000082331	22
MSV000082433	261
MSV000082582	2
MSV000082629	29
MSV000082952	2
MSV000082953	203
MSV000083300	1
MSV000083320	518
MSV000083462	9
MSV000083475	33
MSV000083541	6
MSV000083559	472
MSV000084314	17
MSV000084753	1
MSV000085944	305
MSV000086209	17
MSV000086415	134
MSV000087087	72
MSV000087612	34
MSV000087728	3
MSV000087948	10
MSV000088137	190
MSV000088640	84
MSV000088645	1
MSV000088842	228
MSV000089313	1
MSV000089459	1
