Dataset	Frequency
MSV000078667	1
MSV000078670	1
MSV000079034	2
MSV000079069	1
MSV000079329	7
MSV000079516	11
MSV000079518	5
MSV000079519	7
MSV000079520	4
MSV000079598	13
MSV000079697	981
MSV000079706	113
MSV000079707	58
MSV000079709	111
MSV000079710	129
MSV000079712	114
MSV000079714	115
MSV000079717	103
MSV000079718	70
MSV000079719	36
MSV000079720	156
MSV000079772	16
MSV000079773	22
MSV000079808	21
MSV000079813	130
MSV000079819	17
MSV000079888	39
MSV000079900	5
MSV000080015	32
MSV000080016	160
MSV000080030	1
MSV000080142	57
MSV000080167	3
MSV000080176	55
MSV000080177	21
MSV000080178	41
MSV000080179	2
MSV000080181	46
MSV000080183	17
MSV000080187	2
MSV000080188	3
MSV000080299	51
MSV000080335	18
MSV000080469	6
MSV000080507	59
MSV000080518	3
MSV000080533	21
MSV000080559	29
MSV000080562	32
MSV000080574	10
MSV000080604	7
MSV000080616	9
MSV000080627	62
MSV000080628	131
MSV000080630	131
MSV000080673	19
MSV000080905	417
MSV000080961	51
MSV000081064	2
MSV000081065	24
MSV000081067	186
MSV000081068	12
MSV000081082	3
MSV000081108	4
MSV000081116	3
MSV000081151	152
MSV000081160	51
MSV000081176	14
MSV000081318	7
MSV000081343	85
MSV000081351	209
MSV000081354	30
MSV000081364	79
MSV000081463	48
MSV000081470	14
MSV000081482	8
MSV000081492	13
MSV000081544	2
MSV000081548	1
MSV000081580	1
MSV000081582	2
MSV000081731	81
MSV000081853	19
MSV000081949	62
MSV000081952	86
MSV000081981	12
MSV000082048	579
MSV000082049	638
MSV000082081	1
MSV000082082	301
MSV000082083	331
MSV000082084	47
MSV000082085	59
MSV000082086	50
MSV000082157	436
MSV000082261	7
MSV000082312	125
MSV000082331	23
MSV000082377	12
MSV000082378	3
MSV000082379	64
MSV000082380	69
MSV000082382	45
MSV000082383	76
MSV000082384	4
MSV000082385	3
MSV000082402	64
MSV000082433	390
MSV000082463	13
MSV000082480	32
MSV000082524	1
MSV000082535	1
MSV000082546	1
MSV000082547	1
MSV000082548	1
MSV000082552	1
MSV000082555	1
MSV000082582	130
MSV000082602	10
MSV000082608	53
MSV000082612	1
MSV000082616	1
MSV000082629	41
MSV000082630	51
MSV000082633	69
MSV000082647	70
MSV000082649	2
MSV000082650	2
MSV000082661	1
MSV000082662	10
MSV000082691	1
MSV000082708	1
MSV000082716	1
MSV000082719	1
MSV000082721	4
MSV000082722	5
MSV000082723	2
MSV000082724	1
MSV000082726	1
MSV000082729	1
MSV000082735	5
MSV000082739	3
MSV000082741	2
MSV000082742	6
MSV000082743	1
MSV000082813	43
MSV000082869	682
MSV000082952	31
MSV000082953	297
MSV000082972	43
MSV000082973	60
MSV000082999	24
MSV000083010	3
MSV000083073	12
MSV000083077	191
MSV000083083	12
MSV000083094	3
MSV000083098	25
MSV000083106	1
MSV000083134	22
MSV000083183	34
MSV000083264	13
MSV000083272	11
MSV000083274	12
MSV000083275	17
MSV000083297	1
MSV000083300	250
MSV000083306	13
MSV000083320	484
MSV000083365	41
MSV000083372	7
MSV000083383	75
MSV000083387	3
MSV000083388	4
MSV000083395	2
MSV000083396	31
MSV000083411	1
MSV000083431	1
MSV000083449	3
MSV000083475	130
MSV000083481	2
MSV000083482	30
MSV000083483	11
MSV000083521	21
