Dataset	Frequency
MSV000079034	3
MSV000079697	572
MSV000079706	60
MSV000079707	25
MSV000079709	73
MSV000079710	72
MSV000079712	25
MSV000079714	39
MSV000079717	74
MSV000079718	55
MSV000079719	30
MSV000079720	126
MSV000080299	1
MSV000080574	1
MSV000080627	37
MSV000080905	27
MSV000081284	1
MSV000081357	2
MSV000081753	2
MSV000082074	2
MSV000082262	2
MSV000082331	7
MSV000082391	26
MSV000082432	4
MSV000082433	222
MSV000082490	4
MSV000082953	44
MSV000083010	2
MSV000083014	26
MSV000083300	7
MSV000083320	518
MSV000083462	2
MSV000083559	332
MSV000084314	28
MSV000084734	2
MSV000084753	4
MSV000084900	28
MSV000085226	1
MSV000085467	40
MSV000085519	1
MSV000085843	1
MSV000085944	185
MSV000086208	4
MSV000086221	4
MSV000086415	113
MSV000086830	1
MSV000087087	7
MSV000087612	22
MSV000087728	4
MSV000087948	7
MSV000088137	24
MSV000088242	5
MSV000088606	2
MSV000088640	9
MSV000088842	205
MSV000089210	1
